269537542;41.34752;-8.738356;-0.1525131;0.7216504
269537546;41.34925;-8.738381;-0.1525135;0.7216806
269537544;41.34845;-8.738185;-0.1525101;0.7216666
269537533;41.33969;-8.730582;-0.1523774;0.7215138
269537537;41.34314;-8.735809;-0.1524686;0.7215739
269537538;41.34354;-8.736085;-0.1524734;0.7215809
269538221;41.35603;-8.741809;-0.1525733;0.7217988
269538510;41.35766;-8.742501;-0.1525854;0.7218273
314404847;41.37622;-8.725238;-0.1522841;0.7221513
314404848;41.37597;-8.725235;-0.1522841;0.7221468
314404861;41.37454;-8.729534;-0.1523591;0.722122
314404849;41.37576;-8.725383;-0.1522867;0.7221432
314404857;41.37538;-8.726703;-0.1523097;0.7221366
314404838;41.37613;-8.726466;-0.1523056;0.7221496
314404856;41.37553;-8.726043;-0.1522982;0.7221393
314405937;41.36437;-8.742004;-0.1525768;0.7219445
314405992;41.36459;-8.741948;-0.1525758;0.7219483
314405994;41.36456;-8.74186;-0.1525742;0.7219477
314405959;41.36057;-8.744491;-0.1526202;0.7218781
314418596;41.35544;-8.746831;-0.152661;0.7217886
314418614;41.35283;-8.749143;-0.1527013;0.7217431
314418602;41.3557;-8.743984;-0.1526113;0.7217931
314418604;41.35511;-8.743915;-0.1526101;0.7217829
314418606;41.35456;-8.74428;-0.1526165;0.7217733
314443028;41.35113;-8.753915;-0.1527846;0.7217134
314443029;41.3504;-8.753646;-0.1527799;0.7217006
314443030;41.34974;-8.753448;-0.1527765;0.7216891
314443031;41.34861;-8.75307;-0.1527699;0.7216693
314443050;41.34873;-8.753114;-0.1527707;0.7216715
314443055;41.35173;-8.747808;-0.1526781;0.7217239
339398904;41.33524;-8.702154;-0.1518812;0.721436
339398908;41.33507;-8.702844;-0.1518933;0.7214331
339399022;41.33963;-8.699927;-0.1518424;0.7215126
339399035;41.3346;-8.70328;-0.1519009;0.7214249
339399037;41.334;-8.70401;-0.1519136;0.7214144
339399038;41.33382;-8.704058;-0.1519145;0.7214112
339399031;41.33658;-8.699977;-0.1518432;0.7214594
357593880;41.37843;-8.757474;-0.1528468;0.7221898
408994375;41.37489;-8.741128;-0.1525615;0.722128
518282116;41.36622;-8.756496;-0.1528297;0.7219767
518282117;41.36655;-8.755549;-0.1528132;0.7219825
420407160;41.3383;-8.734002;-0.1524371;0.7214895
420407161;41.3391;-8.733984;-0.1524368;0.7215035
438310384;41.35326;-8.743484;-0.1526026;0.7217505
452585994;41.35192;-8.739514;-0.1525333;0.7217271
452585995;41.35186;-8.739268;-0.152529;0.7217261
452585996;41.35189;-8.738076;-0.1525082;0.7217266
452585851;41.35205;-8.737145;-0.152492;0.7217295
452585852;41.35228;-8.736679;-0.1524838;0.7217335
452585853;41.35249;-8.736392;-0.1524788;0.7217371
452585854;41.35305;-8.735709;-0.1524669;0.7217469
452585855;41.3542;-8.734033;-0.1524376;0.721767
452585856;41.35529;-8.732283;-0.1524071;0.721786
453470456;41.37481;-8.762074;-0.1529271;0.7221267
453470458;41.37449;-8.761921;-0.1529244;0.7221211
453470461;41.37214;-8.761603;-0.1529188;0.7220801
455537709;41.3753;-8.759775;-0.1528869;0.7221352
455537711;41.37499;-8.760609;-0.1529015;0.7221298
455537613;41.37616;-8.757502;-0.1528472;0.7221503
455537766;41.37519;-8.760069;-0.152892;0.7221334
455539254;41.37789;-8.761492;-0.1529169;0.7221804
479365206;41.33932;-8.729912;-0.1523657;0.7215073
479365457;41.37129;-8.745759;-0.1526423;0.7220652
479365366;41.34156;-8.726257;-0.1523019;0.7215464
479365488;41.37069;-8.744565;-0.1526214;0.7220547
479365491;41.37012;-8.74416;-0.1526144;0.7220448
479365493;41.36961;-8.743872;-0.1526093;0.7220359
479365444;41.36847;-8.749396;-0.1527058;0.7220159
479365447;41.36888;-8.748878;-0.1526967;0.7220231
479365484;41.37084;-8.744725;-0.1526242;0.7220574
479365327;41.34;-8.725088;-0.1522815;0.7215192
479365335;41.34021;-8.725218;-0.1522838;0.7215227
277309577;41.33935;-8.7201;-0.1521945;0.7215077
277309583;41.33958;-8.723242;-0.1522493;0.7215118
277309586;41.33995;-8.72592;-0.152296;0.7215183
277309587;41.34027;-8.727296;-0.15232;0.7215238
277309580;41.33974;-8.721658;-0.1522216;0.7215145
277309581;41.33966;-8.72201;-0.1522278;0.7215133
277309582;41.33958;-8.722334;-0.1522335;0.7215117
277309570;41.34022;-8.713652;-0.1520819;0.7215229
420407162;41.34145;-8.734449;-0.1524449;0.7215444
420407163;41.34156;-8.734406;-0.1524442;0.7215463
339399066;41.3391;-8.717919;-0.1521564;0.7215034
277309576;41.33911;-8.718247;-0.1521621;0.7215036
277308845;41.34153;-8.730817;-0.1523815;0.7215459
277308846;41.34114;-8.731461;-0.1523927;0.721539
518282119;41.36743;-8.758472;-0.1528642;0.7219979
518282120;41.36771;-8.757689;-0.1528505;0.7220027
518282121;41.36787;-8.757199;-0.152842;0.7220056
518282123;41.36811;-8.756556;-0.1528307;0.7220097
518282124;41.3682;-8.756255;-0.1528255;0.7220113
518281467;41.37622;-8.762152;-0.1529284;0.7221513
518281469;41.37526;-8.761748;-0.1529214;0.7221344
518281471;41.37761;-8.761345;-0.1529143;0.7221755
518281525;41.37351;-8.758787;-0.1528697;0.722104
518281527;41.37218;-8.757654;-0.1528499;0.7220808
518281528;41.37183;-8.757285;-0.1528435;0.7220746
518281526;41.37291;-8.758309;-0.1528613;0.7220935
518281448;41.36839;-8.760667;-0.1529025;0.7220147
518281449;41.36678;-8.760727;-0.1529035;0.7219865
518281458;41.36684;-8.758564;-0.1528658;0.7219876
518281460;41.36838;-8.758324;-0.1528616;0.7220144
518281454;41.36458;-8.757736;-0.1528513;0.7219481
518281439;41.37471;-8.761322;-0.1529139;0.722125
518281456;41.36555;-8.758368;-0.1528624;0.7219651
518281494;41.37639;-8.761783;-0.152922;0.7221543
518281495;41.3755;-8.761482;-0.1529167;0.7221388
518282137;41.36666;-8.759045;-0.1528742;0.7219845
518282138;41.36641;-8.759757;-0.1528866;0.72198
518282139;41.3665;-8.759817;-0.1528877;0.7219817
518282140;41.36972;-8.759379;-0.15288;0.7220378
518282105;41.36705;-8.75586;-0.1528186;0.7219912
518282106;41.3668;-8.756487;-0.1528295;0.7219868
518282107;41.36668;-8.756824;-0.1528354;0.7219847
518282109;41.36644;-8.757491;-0.1528471;0.7219806
518282114;41.36535;-8.755869;-0.1528187;0.7219616
518282125;41.36832;-8.75592;-0.1528196;0.7220134
518282128;41.36954;-8.756676;-0.1528328;0.7220346
518282132;41.36694;-8.757809;-0.1528526;0.7219892
518283836;41.36281;-8.758075;-0.1528572;0.7219173
518283837;41.36326;-8.75689;-0.1528366;0.721925
518283795;41.36459;-8.751037;-0.1527344;0.7219482
518283796;41.36427;-8.751758;-0.152747;0.7219427
518283800;41.36395;-8.75429;-0.1527912;0.7219372
518283803;41.36459;-8.752007;-0.1527513;0.7219482
518283804;41.36469;-8.75223;-0.1527552;0.7219501
518283805;41.36471;-8.752522;-0.1527603;0.7219504
518283806;41.3642;-8.753689;-0.1527807;0.7219415
518283802;41.36518;-8.756281;-0.1528259;0.7219585
518283813;41.35991;-8.751655;-0.1527452;0.7218667
518283818;41.36152;-8.748934;-0.1526977;0.7218947
518283823;41.36283;-8.748693;-0.1526935;0.7219176
518283828;41.36279;-8.749775;-0.1527124;0.7219168
518283829;41.36333;-8.750161;-0.1527191;0.7219263
518283830;41.36514;-8.751423;-0.1527411;0.7219579
518283831;41.36302;-8.750891;-0.1527319;0.7219208
518283797;41.36386;-8.752865;-0.1527663;0.7219356
518283801;41.36467;-8.755186;-0.1528068;0.7219496
518283812;41.36037;-8.75034;-0.1527223;0.7218747
518283817;41.36044;-8.747516;-0.1526729;0.7218758
518283819;41.36168;-8.749074;-0.1527001;0.7218975
518283789;41.36019;-8.756332;-0.1528268;0.7218715
518283792;41.35489;-8.749878;-0.1527142;0.721779
518283841;41.36198;-8.756001;-0.152821;0.7219027
518285246;41.35264;-8.754049;-0.152787;0.7217398
518288220;41.35008;-8.752541;-0.1527607;0.721695
518288224;41.35043;-8.751534;-0.1527431;0.7217011
518288226;41.35263;-8.752891;-0.1527668;0.7217396
518288222;41.34902;-8.751892;-0.1527493;0.7216766
518288202;41.35768;-8.740884;-0.1525572;0.7218277
277309535;41.33807;-8.68276;-0.1515428;0.7214854
518281479;41.37377;-8.76176;-0.1529216;0.7221085
479365350;41.34151;-8.725328;-0.1522857;0.7215454
479365357;41.34187;-8.725307;-0.1522853;0.7215517
133226863;41.38065;-8.729694;-0.1523619;0.7222286
133226865;41.37985;-8.729033;-0.1523504;0.7222146
133226866;41.37882;-8.72826;-0.1523369;0.7221966
133226870;41.37373;-8.725574;-0.15229;0.7221078
133226906;41.3484;-8.712081;-0.1520545;0.7216657
133226909;41.3469;-8.712151;-0.1520557;0.7216395
133226912;41.34641;-8.712235;-0.1520572;0.7216311
133226913;41.34494;-8.71252;-0.1520621;0.7216054
133226914;41.3437;-8.71276;-0.1520663;0.7215837
133226915;41.34296;-8.71288;-0.1520685;0.7215708
133226916;41.34214;-8.712872;-0.1520683;0.7215565
133226919;41.34038;-8.712699;-0.1520653;0.7215258
133226920;41.33907;-8.712587;-0.1520633;0.721503
133226922;41.33727;-8.712417;-0.1520604;0.7214714
133226923;41.33683;-8.712365;-0.1520595;0.7214637
133226925;41.3359;-8.712235;-0.1520572;0.7214476
133226927;41.33516;-8.712038;-0.1520537;0.7214347
133226928;41.33422;-8.711678;-0.1520475;0.7214183
133226929;41.3334;-8.711266;-0.1520403;0.721404
133226930;41.33186;-8.710467;-0.1520263;0.7213771
133226934;41.32992;-8.709481;-0.1520091;0.7213432
133226935;41.32898;-8.709069;-0.1520019;0.7213267
133226936;41.3283;-8.708837;-0.1519979;0.721315
133226937;41.3276;-8.708666;-0.1519949;0.7213027
133226902;41.35027;-8.712277;-0.1520579;0.7216983
133226908;41.34768;-8.712078;-0.1520544;0.7216532
133226904;41.34941;-8.712176;-0.1520562;0.7216834
133226939;41.32671;-8.70852;-0.1519924;0.7212872
133226941;41.32526;-8.708244;-0.1519875;0.7212618
133226943;41.32404;-8.708021;-0.1519836;0.7212406
133226944;41.32306;-8.707747;-0.1519789;0.7212234
133226945;41.32205;-8.707377;-0.1519724;0.7212059
133226949;41.31553;-8.702838;-0.1518932;0.721092
133226959;41.30578;-8.696959;-0.1517906;0.7209219
133226961;41.3045;-8.697292;-0.1517964;0.7208995
133226962;41.30392;-8.697584;-0.1518015;0.7208894
133226966;41.30334;-8.697996;-0.1518087;0.7208792
133226969;41.30222;-8.699103;-0.151828;0.7208598
133226960;41.3051;-8.697084;-0.1517928;0.7209101
133226967;41.30297;-8.698255;-0.1518132;0.7208729
133226932;41.33035;-8.709722;-0.1520133;0.7213507
133226947;41.32098;-8.706774;-0.1519619;0.7211872
133226950;41.31179;-8.700104;-0.1518455;0.7210267
133141536;41.36459;-8.722176;-0.1522307;0.7219482
269537518;41.35165;-8.739641;-0.1525355;0.7217224
269537517;41.35061;-8.739089;-0.1525259;0.7217042
518288200;41.35722;-8.742152;-0.1525793;0.7218197
269538508;41.35707;-8.742096;-0.1525784;0.7218171
269537523;41.35351;-8.74098;-0.1525589;0.7217548
269538509;41.35734;-8.742229;-0.1525807;0.7218218
438310375;41.35332;-8.743285;-0.1525991;0.7217517
133151884;41.38128;-8.730058;-0.1523682;0.7222396
277309569;41.34039;-8.712282;-0.152058;0.721526
479365364;41.34159;-8.726051;-0.1522983;0.7215469
133226868;41.37494;-8.726233;-0.1523015;0.7221289
269538514;41.3748;-8.75641;-0.1528282;0.7221264
269538515;41.37666;-8.757882;-0.1528539;0.722159
518285233;41.35857;-8.755787;-0.1528173;0.7218432
518285235;41.3585;-8.75577;-0.152817;0.7218421
518285236;41.35857;-8.755074;-0.1528049;0.7218432
479365319;41.3399;-8.724915;-0.1522785;0.7215174
277309588;41.34105;-8.729788;-0.1523635;0.7215375
277309585;41.33985;-8.72467;-0.1522742;0.7215165
479365343;41.34056;-8.725254;-0.1522844;0.7215288
277309575;41.33912;-8.717742;-0.1521533;0.7215037
479365370;41.34146;-8.726939;-0.1523138;0.7215446
479365374;41.34151;-8.727605;-0.1523254;0.7215456
479365421;41.33966;-8.729036;-0.1523504;0.7215133
479365378;41.34172;-8.727759;-0.1523281;0.7215491
479365382;41.34176;-8.72782;-0.1523292;0.7215498
314418598;41.35569;-8.745984;-0.1526462;0.7217929
518283764;41.35752;-8.751534;-0.1527431;0.7218249
269537540;41.34539;-8.737367;-0.1524958;0.7216131
277309571;41.3397;-8.716331;-0.1521287;0.7215139
277309572;41.33961;-8.716701;-0.1521351;0.7215124
269537541;41.34718;-8.738302;-0.1525121;0.7216443
269537543;41.34798;-8.738301;-0.1525121;0.7216583
277309542;41.33958;-8.692218;-0.1517078;0.7215118
277309544;41.34019;-8.693427;-0.1517289;0.7215225
277309551;41.34112;-8.698431;-0.1518163;0.7215387
277309550;41.34105;-8.698063;-0.1518098;0.7215375
277309552;41.34112;-8.698856;-0.1518237;0.7215387
277309560;41.34097;-8.703937;-0.1519123;0.7215361
277309561;41.34079;-8.704858;-0.1519284;0.7215329
277309566;41.34123;-8.70988;-0.1520161;0.7215406
277309567;41.34102;-8.7108;-0.1520321;0.7215369
277309568;41.34051;-8.711803;-0.1520497;0.7215281
277309553;41.3408;-8.699404;-0.1518332;0.7215331
277309554;41.34059;-8.699707;-0.1518385;0.7215294
277309555;41.3405;-8.699997;-0.1518436;0.7215278
277309557;41.34062;-8.701683;-0.151873;0.72153
277309558;41.34084;-8.702981;-0.1518957;0.7215337
277309559;41.34095;-8.703669;-0.1519077;0.7215357
277309536;41.3381;-8.689273;-0.1516564;0.7214859
277309537;41.3381;-8.689605;-0.1516622;0.7214859
277309543;41.33989;-8.692795;-0.1517179;0.7215171
277309545;41.34046;-8.694423;-0.1517463;0.7215272
277309549;41.34095;-8.697594;-0.1518016;0.7215357
277309562;41.34065;-8.705552;-0.1519406;0.7215305
277309563;41.34068;-8.706017;-0.1519487;0.721531
277309564;41.34109;-8.708941;-0.1519997;0.7215381
277309565;41.34122;-8.70966;-0.1520122;0.7215405
277309539;41.33841;-8.690913;-0.151685;0.7214913
277309540;41.33855;-8.69114;-0.151689;0.7214939
277309541;41.33915;-8.69179;-0.1517003;0.7215043
277309546;41.34076;-8.695485;-0.1517648;0.7215324
277309547;41.34089;-8.695989;-0.1517736;0.7215347
277309538;41.3383;-8.690604;-0.1516797;0.7214895
277309548;41.34091;-8.696998;-0.1517912;0.721535
277309556;41.34056;-8.700295;-0.1518488;0.7215288
339399032;41.33631;-8.700589;-0.1518539;0.7214547
339399033;41.33608;-8.701324;-0.1518667;0.7214507
339399034;41.33548;-8.701722;-0.1518737;0.7214402
339399027;41.33806;-8.698579;-0.1518188;0.7214853
339399024;41.33913;-8.699441;-0.1518339;0.7215039
518281457;41.36604;-8.75868;-0.1528678;0.7219737
518282111;41.36597;-8.7572;-0.152842;0.7219725
518282112;41.36512;-8.7596;-0.1528839;0.7219574
518282113;41.36471;-8.760736;-0.1529037;0.7219504
133226872;41.37293;-8.72518;-0.1522831;0.7220938
264122763;41.3769;-8.726464;-0.1523055;0.7221631
264122765;41.37697;-8.726652;-0.1523088;0.7221644
264122766;41.37706;-8.726801;-0.1523114;0.7221659
314404844;41.37656;-8.725688;-0.152292;0.7221571
264122064;41.37473;-8.72476;-0.1522758;0.7221252
264122762;41.37683;-8.726322;-0.1523031;0.722162
314404845;41.37647;-8.725447;-0.1522878;0.7221557
264122755;41.37623;-8.724792;-0.1522764;0.7221515
264122756;41.3764;-8.725085;-0.1522815;0.7221543
264122758;41.37662;-8.7255;-0.1522887;0.7221583
264122761;41.37678;-8.726154;-0.1523001;0.7221611
264122753;41.37606;-8.724239;-0.1522667;0.7221485
314404835;41.37521;-8.726131;-0.1522997;0.7221336
314404843;41.37657;-8.725865;-0.1522951;0.7221574
133226878;41.36584;-8.723091;-0.1522467;0.7219701
264122754;41.37613;-8.724596;-0.1522729;0.7221497
264122757;41.37653;-8.725276;-0.1522848;0.7221568
264122759;41.37669;-8.725728;-0.1522927;0.7221594
264122760;41.37672;-8.725939;-0.1522964;0.7221601
314404841;41.37631;-8.726409;-0.1523046;0.7221529
314404842;41.37643;-8.726277;-0.1523023;0.7221549
133141482;41.32946;-8.709042;-0.1520015;0.7213352
287894949;41.37798;-8.765805;-0.1529922;0.7221819
455540439;41.37828;-8.759233;-0.1528774;0.7221873
453465876;41.37798;-8.761517;-0.1529173;0.7221819
314405938;41.36425;-8.742059;-0.1525777;0.7219424
314405940;41.36263;-8.742875;-0.152592;0.721914
314405942;41.36211;-8.743129;-0.1525964;0.721905
314405943;41.36129;-8.743549;-0.1526037;0.7218907
314405945;41.36102;-8.743773;-0.1526076;0.721886
314405950;41.3607;-8.744229;-0.1526156;0.7218804
314405952;41.3602;-8.744584;-0.1526218;0.7218716
314405965;41.36024;-8.744501;-0.1526203;0.7218723
314405970;41.36035;-8.745047;-0.1526299;0.7218742
314405972;41.36062;-8.744564;-0.1526214;0.7218789
314405974;41.36055;-8.744362;-0.1526179;0.7218778
314405976;41.36029;-8.744566;-0.1526215;0.7218732
314405978;41.36028;-8.744994;-0.1526289;0.721873
314405982;41.36049;-8.744973;-0.1526286;0.7218768
314405987;41.36012;-8.744491;-0.1526202;0.7218702
314405989;41.36066;-8.744423;-0.152619;0.7218797
518283815;41.3596;-8.746657;-0.152658;0.7218612
518283824;41.36382;-8.747987;-0.1526812;0.7219349
518283826;41.36398;-8.747628;-0.1526749;0.7219377
314404869;41.36943;-8.733922;-0.1524357;0.7220328
314404902;41.36486;-8.741436;-0.1525668;0.721953
479365496;41.36888;-8.743628;-0.1526051;0.7220232
479365498;41.36804;-8.743583;-0.1526043;0.7220085
479365505;41.36695;-8.743514;-0.1526031;0.7219896
314404890;41.36499;-8.741939;-0.1525756;0.7219552
133141534;41.36386;-8.721581;-0.1522203;0.7219355
133141538;41.36651;-8.723148;-0.1522477;0.7219818
133151871;41.37144;-8.724429;-0.15227;0.722068
133226879;41.36519;-8.722767;-0.152241;0.7219588
133226881;41.36456;-8.722355;-0.1522338;0.7219477
133226885;41.36377;-8.721737;-0.152223;0.721934
269537522;41.35339;-8.740887;-0.1525573;0.7217528
269538513;41.37351;-8.755355;-0.1528098;0.722104
287894948;41.37827;-8.766958;-0.1530123;0.7221871
287894953;41.3763;-8.763162;-0.152946;0.7221528
314418608;41.3545;-8.744445;-0.1526193;0.7217722
314418610;41.35427;-8.745113;-0.152631;0.7217682
314418612;41.35362;-8.746929;-0.1526627;0.7217569
314443051;41.35157;-8.754034;-0.1527867;0.721721
314443057;41.35299;-8.748682;-0.1526933;0.7217459
368249925;41.37893;-8.759736;-0.1528862;0.7221985
408994374;41.37568;-8.74013;-0.1525441;0.7221417
452585997;41.35191;-8.737653;-0.1525008;0.721727
452591232;41.37834;-8.763658;-0.1529547;0.7221882
452591235;41.37747;-8.763374;-0.1529497;0.7221731
452591244;41.37706;-8.763156;-0.1529459;0.7221659
452591246;41.37642;-8.76283;-0.1529402;0.7221548
452591258;41.37665;-8.763437;-0.1529508;0.7221588
452591414;41.37788;-8.763498;-0.1529519;0.7221802
453469545;41.37614;-8.763013;-0.1529434;0.7221499
453469548;41.37528;-8.762297;-0.1529309;0.7221349
453470459;41.37356;-8.761719;-0.1529208;0.7221049
453470463;41.36989;-8.761547;-0.1529178;0.7220408
453470465;41.36976;-8.761535;-0.1529176;0.7220385
453493069;41.37624;-8.762745;-0.1529388;0.7221516
453493071;41.3765;-8.762935;-0.1529421;0.722156
453493073;41.37646;-8.763133;-0.1529455;0.7221554
453493084;41.37635;-8.76318;-0.1529463;0.7221536
455532361;41.37484;-8.761019;-0.1529086;0.7221271
479365437;41.36781;-8.750718;-0.1527288;0.7220044
479365441;41.3678;-8.750255;-0.1527207;0.7220044
479365458;41.37133;-8.745707;-0.1526414;0.722066
479365460;41.37314;-8.743382;-0.1526008;0.7220976
479365482;41.37139;-8.745288;-0.1526341;0.722067
518281440;41.37421;-8.761276;-0.1529131;0.7221161
518281441;41.37382;-8.760788;-0.1529046;0.7221093
518281443;41.3725;-8.760499;-0.1528995;0.7220864
518281444;41.37214;-8.760442;-0.1528986;0.72208
518281445;41.37201;-8.760431;-0.1528984;0.7220777
518281446;41.37042;-8.760612;-0.1529015;0.72205
518281447;41.36981;-8.760639;-0.152902;0.7220394
518281453;41.36351;-8.760283;-0.1528958;0.7219295
518281455;41.36507;-8.756553;-0.1528307;0.7219566
518281462;41.3772;-8.762608;-0.1529364;0.7221684
518281463;41.3773;-8.762229;-0.1529297;0.7221702
518281465;41.37743;-8.761761;-0.1529216;0.7221724
518281466;41.37745;-8.761247;-0.1529126;0.7221728
518281470;41.37464;-8.761512;-0.1529172;0.7221237
518281473;41.37368;-8.761077;-0.1529096;0.7221069
518281474;41.37379;-8.7609;-0.1529065;0.7221089
518281475;41.37397;-8.760059;-0.1528919;0.722112
518281476;41.37398;-8.759183;-0.1528766;0.7221121
518281493;41.37765;-8.7624;-0.1529327;0.7221763
518282145;41.36847;-8.758811;-0.1528701;0.722016
518283765;41.35714;-8.753766;-0.152782;0.7218183
518283766;41.35706;-8.754227;-0.1527901;0.7218169
518283768;41.357;-8.754609;-0.1527968;0.7218159
518283769;41.35689;-8.755208;-0.1528072;0.7218139
518283770;41.35793;-8.7531;-0.1527704;0.721832
518283771;41.35779;-8.75397;-0.1527856;0.7218297
518283772;41.35772;-8.75441;-0.1527933;0.7218284
518283774;41.35823;-8.754967;-0.152803;0.7218372
518283775;41.35829;-8.754581;-0.1527963;0.7218384
518283777;41.35836;-8.754136;-0.1527885;0.7218396
518283779;41.36002;-8.753135;-0.152771;0.7218686
518283780;41.36045;-8.752028;-0.1527517;0.721876
518283781;41.36089;-8.750943;-0.1527328;0.7218837
518283782;41.35889;-8.752399;-0.1527582;0.7218488
518283784;41.36146;-8.75406;-0.1527872;0.7218936
518283785;41.36246;-8.754739;-0.152799;0.7219112
518283786;41.36187;-8.752961;-0.152768;0.7219008
518283787;41.36203;-8.752577;-0.1527613;0.7219037
518283788;41.35862;-8.755314;-0.1528091;0.7218441
518283790;41.36151;-8.757237;-0.1528426;0.7218945
518283793;41.35881;-8.752348;-0.1527573;0.7218474
518283798;41.36305;-8.753109;-0.1527706;0.7219214
518283808;41.36023;-8.750202;-0.1527198;0.7218721
518283809;41.36054;-8.747679;-0.1526758;0.7218776
518283811;41.36068;-8.747881;-0.1526793;0.72188
518283821;41.36222;-8.749345;-0.1527049;0.7219069
518283834;41.36227;-8.75947;-0.1528816;0.7219079
518283835;41.36256;-8.758732;-0.1528687;0.7219128
518283838;41.36375;-8.755638;-0.1528147;0.7219335
518283840;41.36112;-8.758245;-0.1528602;0.7218877
518283844;41.35922;-8.749294;-0.152704;0.7218546
518283845;41.35855;-8.755995;-0.1528209;0.7218428
518283846;41.35848;-8.755973;-0.1528206;0.7218416
518283847;41.35937;-8.747163;-0.1526668;0.7218571
518283886;41.36232;-8.752907;-0.152767;0.7219087
518283887;41.36071;-8.750683;-0.1527282;0.7218805
518288225;41.3517;-8.752323;-0.1527569;0.7217233
518288227;41.35243;-8.750276;-0.1527211;0.721736
518281451;41.36409;-8.758917;-0.1528719;0.7219395
133141470;41.31808;-8.704499;-0.1519222;0.7211365
133141485;41.3298;-8.709195;-0.1520041;0.7213411
133141491;41.33478;-8.711713;-0.1520481;0.721428
133141478;41.32495;-8.707992;-0.1519831;0.7212564
