30691817;339398904;1500590878;
30691817;1500590878;339398908;
30691817;339398908;1500590877;
30691817;1500590877;339399035;
30691817;339399035;339399037;
30691817;339399037;339399038;
41889422;518281493;518281463;
41889422;518281463;518281494;
41889422;518281494;518281495;
41889422;518281495;518281439;
41889412;518281454;518281456;
41889412;518281456;518281457;
41889412;518281457;518281458;
41889412;518281458;518282119;
41889412;518282119;518281460;
41889553;518283796;518283803;
41889553;518283803;518283804;
41889553;518283804;518283805;
41889553;518283805;2201974219;
41889553;2201974219;518283806;
41889553;518283806;518283800;
41889410;518281449;1503599649;
41889410;1503599649;1503599694;
41889410;1503599694;518282112;
41889410;518282112;518281451;
41889557;1809455551;314405970;
41889557;314405970;3392762097;
41889557;3392762097;3392762095;
41889557;3392762095;518283815;
41889557;518283815;1809455547;
41889409;518281441;518281443;
41889409;518281443;518281444;
41889409;518281444;518281445;
41889409;518281445;518281446;
41889409;518281446;1503599696;
41889409;1503599696;518281447;
41889409;518281447;518281448;
41889409;518281448;4124207107;
41889409;4124207107;518281449;
41889415;453465876;455539254;
41889415;455539254;518281471;
41889415;518281471;518281466;
41889415;518281466;2235674044;
41889415;2235674044;2235674030;
41889415;2235674030;455537711;
41889413;452591244;518281462;
41889413;518281462;518281463;
41889413;518281463;518281465;
41889414;518281462;518281467;
41889414;518281467;518281469;
41889414;518281469;518281470;
41889547;518283779;1481701582;
41889547;1481701582;518283780;
41889547;518283780;518283781;
41889548;518283782;518283779;
41889548;518283779;1481701594;
41889548;1481701594;1473458110;
41889548;1473458110;1481701591;
41889548;1481701591;518283784;
41889548;518283784;1477712570;
41889548;1477712570;518283785;
41889448;518282123;518282105;
41889449;518282121;518282106;
41889447;518288247;518282125;
41889447;518282125;1503599776;
41889447;1503599776;518282128;
41889447;518282128;1503599685;
41889447;1503599685;1503599724;
41889544;518283774;1503603579;
41889544;1503603579;518283768;
41889543;518283770;518283771;
41889543;518283771;518283772;
41889441;518282105;518282106;
41889441;518282106;518282107;
41889441;518282107;518282109;
41889441;518282109;518281457;
41889442;518282111;518281456;
41889442;518281456;518282112;
41889442;518282112;518282113;
41889721;518281528;518288240;
41889717;518288220;518288222;
41889560;518283821;518283828;
41889560;518283828;518283829;
41889560;518283829;1480217775;
41889560;1480217775;518283795;
41889560;518283795;518283830;
41889560;518283830;518288252;
41889558;1481708307;518283817;
41889558;518283817;518283809;
41889558;518283809;518283811;
41889558;518283811;518288258;
41889558;518288258;518283818;
41889558;518283818;518283819;
41889558;518283819;1810685610;
41889558;1810685610;518283821;
41889566;1809455545;1503599646;
41889566;1503599646;3393648929;
41889566;3393648929;4134041592;
41889566;4134041592;3393648928;
41889566;3393648928;314405978;
41889566;314405978;1503599654;
41889452;518282137;4124207110;
41889452;4124207110;518282145;
41889452;518282145;1810685914;
41889452;1810685914;1810685910;
41889416;453470459;518281473;
41889416;518281473;518281474;
41889416;518281474;518281441;
41889416;518281441;518281475;
41889416;518281475;4124207116;
41889416;4124207116;518281476;
41889551;314443057;518291611;
41889551;518291611;893533018;
41889551;893533018;518283792;
41889551;518283792;1487491105;
41889551;1487491105;1484074927;
41889551;1484074927;518283764;
41889551;518283764;1487491127;
41889551;1487491127;1484074398;
41889551;1484074398;518283793;
41889549;518283784;518283786;
41889549;518283786;518283787;
41889550;518283788;1484791709;
41889550;1484791709;518283789;
41889550;518283789;2232026911;
41889550;2232026911;518283790;
41889923;518293606;518293631;
41890148;518295939;914327774;
41890148;914327774;518295941;
41890148;518295941;892219073;
41890148;892219073;518295942;
41890148;518295942;914327197;
41890148;914327197;914327501;
41890148;914327501;518295943;
41890148;518295943;892240198;
41890148;892240198;892240758;
41890148;892240758;4004161689;
41890148;4004161689;1810685504;
41890148;1810685504;269537522;
41890286;518283806;1503599721;
41890287;518282124;518299302;
41890287;518299302;1503599732;
41890288;1503599628;1503599764;
41890288;1503599764;518299304;
41890294;1477712562;518283841;
41890294;518283841;518283837;
41890294;518283837;518281454;
41890139;269537520;518295902;
41890139;518295902;892883045;
41890139;892883045;892883080;
41890139;892883080;518295896;
41890145;314418596;893532991;
41890145;893532991;1809472049;
41890145;1809472049;518295925;
41890145;518295925;518295926;
41890145;518295926;518283792;
41890291;518283790;518283836;
41890291;518283836;518281451;
41890290;518299311;518299312;
41890293;518299317;518299318;
41890292;518299315;518283835;
41890292;518283835;518299316;
41890276;518299183;518299219;
41890275;1506395219;518299208;
41890275;518299208;518299215;
41890274;518299210;518299213;
41890274;518299213;518299215;
41890274;518299215;518299216;
41890289;518299306;518299304;
41890289;518299304;518299307;
41890289;518299307;518299308;
41890289;518299308;1810686037;
41890507;518299232;518301896;
41890507;518301896;518301897;
41890507;518301897;518301898;
41890507;518301898;518301899;
38376948;453469545;453469548;
38378032;453469548;453493069;
38378034;1810686290;453493069;
38378034;453493069;452591246;
38378034;452591246;1810686305;
38378034;1810686305;453493071;
38378034;453493071;1810686307;
38378034;1810686307;1810686306;
38378034;1810686306;453493073;
38378034;453493073;1810686303;
38378034;1810686303;453493084;
38378034;453493084;2086395362;
38378034;2086395362;287894953;
38378034;287894953;453469545;
38378034;453469545;1810686282;
38378034;1810686282;1810686270;
38378034;1810686270;1810686284;
38378034;1810686284;1810686288;
38378034;1810686288;1810686290;
38504143;455537613;455537709;
38504143;455537709;455537766;
38504143;455537766;455537711;
38504143;455537711;455532361;
38504143;455532361;518281439;
38504143;518281439;1810686245;
41890149;518295945;4004224259;
41890149;4004224259;4004224261;
41890149;4004224261;518295946;
41890150;518295948;518295949;
41889450;518282120;518282132;
41889450;518282132;518282109;
41889450;518282109;518282111;
41889450;518282111;518281455;
41889446;518282119;518282120;
41889446;518282120;518282121;
41889446;518282121;518282123;
41889446;518282123;518282124;
41889446;518282124;518282125;
41890152;518295953;893522752;
41890152;893522752;314418612;
41890152;314418612;893533005;
41890152;893533005;518295925;
41889928;518293643;1810685237;
41889928;1810685237;1503599624;
41889928;1503599624;1503599665;
41889928;1503599665;893522750;
41889928;893522750;1503599743;
41889928;1503599743;4123784665;
41889928;4123784665;518293614;
41889928;518293614;518293637;
41889928;518293637;518288743;
41890273;408994374;518299203;
41890273;518299203;3141821167;
41890273;3141821167;518299204;
41890273;518299204;1506396438;
41890273;1506396438;518299186;
41890273;518299186;518299206;
41890273;518299206;1506395430;
41890273;1506395430;518299208;
41890273;518299208;518299210;
41890273;518299210;518299211;
41890273;518299211;3141476139;
41890273;3141476139;518299212;
41890508;518301896;518301900;
41890508;518301900;518301902;
41890508;518301902;518301904;
41890508;518301904;518301905;
41890508;518301905;518301906;
41890508;518301906;518301907;
41890508;518301907;518301908;
41890508;518301908;518301890;
41890359;518299285;518301158;
41890360;518299286;2367871585;
41890360;2367871585;518301162;
41889408;1810686245;518281440;
41890365;518301197;2215489947;
41890365;2215489947;518301200;
41890135;518295876;892883051;
41890135;892883051;518295877;
41889925;518293637;518293639;
41890136;518295876;518295887;
41890136;518295887;892883157;
41890136;892883157;518295888;
41890136;518295888;892883093;
41890136;892883093;518295889;
41890268;3141821159;1810686250;
41890268;1810686250;3141821160;
41890268;3141821160;518299192;
41890268;518299192;1810686110;
41890268;1810686110;518299191;
41890268;518299191;518299188;
41890268;518299188;1810686109;
41890267;518299181;518299183;
41890267;518299183;3141821174;
41890267;3141821174;518299185;
41890267;518299185;518299186;
41890284;518299287;518299296;
41890284;518299296;1224727610;
41890284;1224727610;1224728135;
41890277;518299219;518299220;
41890277;518299220;518299221;
41890277;518299221;518299223;
41890277;518299223;518299224;
41890357;518301147;518301149;
41890357;518301149;518299279;
41889451;518281458;518282137;
41889451;518282137;518282138;
41889451;518282138;518282139;
41889451;518282139;4124207108;
41889451;4124207108;4124207109;
41889451;4124207109;4124207111;
41889451;4124207111;518282140;
41889454;518281460;1810685910;
41889454;1810685910;1503599754;
41889454;1503599754;4124207113;
41889454;4124207113;518282140;
41889562;518283834;518283835;
41889562;518283835;518283836;
41889562;518283836;518299312;
41889562;518299312;518283837;
41889562;518283837;518299318;
41889562;518299318;518283838;
41889444;2201974229;2201974249;
41889444;2201974249;518282117;
41889444;518282117;2272563571;
41889444;2272563571;518282116;
41889443;518282114;2201974222;
41889443;2201974222;518282116;
41889443;518282116;518282107;
41890282;518299277;518299278;
41890282;518299278;518299279;
41890282;518299279;518299280;
41890282;518299280;518299282;
41890282;518299282;518299284;
41890282;518299284;518299285;
41890282;518299285;4128119455;
41890282;4128119455;518299286;
41890282;518299286;518299287;
42104022;314443031;518288222;
42104022;518288222;1503603553;
42104022;1503603553;518288223;
42104022;518288223;518293596;
42104022;518293596;518295949;
42104022;518295949;518293631;
42104022;518293631;518288743;
41889561;518283829;518283831;
41889561;518283831;1477719934;
41889561;1477719934;518283796;
41889556;1481704073;518283813;
41889556;518283813;518283780;
41889556;518283780;1478085567;
41889556;1478085567;518283786;
41889564;1481708300;1481708306;
41889564;1481708306;518283844;
41889564;518283844;1473459202;
41889564;1473459202;518283782;
41889564;518283782;1484791699;
41889564;1484791699;1484791694;
41889564;1484791694;1810685571;
41889564;1810685571;518283788;
41889564;518283788;1810685570;
41889564;1810685570;518285233;
41889564;518285233;518283845;
41889554;518283808;518283809;
41890356;518299254;518301135;
41890356;518301135;518301138;
41890356;518301138;518301140;
41890356;518301140;518301143;
41890356;518301143;518299277;
41890285;518299239;1810686266;
41890285;1810686266;518301210;
41890285;518301210;3141476027;
41890285;3141476027;518299284;
169908760;1810686310;1334333267;
169908760;1334333267;1810686336;
169908760;1810686336;1810686347;
169908760;1810686347;1810686410;
169908760;1810686410;1810686588;
169908760;1810686588;1334333250;
169908760;1334333250;1810686779;
169908759;1810686779;1810686637;
169908759;1810686637;1810686516;
169908759;1810686516;3664797553;
169908759;3664797553;3664797552;
169908759;3664797552;1810686362;
169908759;1810686362;1810686334;
169908759;1810686334;1810686310;
75537167;891957662;892219047;
75537167;892219047;891957665;
75537170;518295918;891957662;
75537170;891957662;893532933;
75537170;893532933;891957638;
75536841;891955785;892219205;
75536841;892219205;892219210;
75536841;892219210;891955787;
75536841;891955787;892219207;
75536841;892219207;892219206;
75536841;892219206;891955788;
75536841;891955788;3872986247;
75536841;3872986247;891955809;
75536841;891955809;893532963;
75536841;893532963;893532943;
75536841;893532943;891955808;
75536841;891955808;3872992707;
75536841;3872992707;3872992710;
75536841;3872992710;891955799;
75537165;518295972;891957659;
75537165;891957659;893585275;
75560065;892240784;892240827;
75560065;892240827;893558139;
75560065;893558139;893558142;
75560065;893558142;892240848;
75560065;892240848;892240851;
75627367;518295892;892883066;
75627367;892883066;892883115;
75627367;892883115;892883159;
75627367;892883159;892883108;
75627359;892883051;892883134;
75627377;518295892;892883156;
75627377;892883156;892883104;
75627377;892883104;892883050;
75627377;892883050;892883133;
75627377;892883133;892883092;
75627377;892883092;892883174;
75627377;892883174;892883127;
75627377;892883127;892883076;
75627377;892883076;893506159;
75627377;893506159;892883167;
75627374;892883134;892883131;
75627374;892883131;892883082;
75627374;892883082;892883066;
75627366;518288202;892883053;
75627366;892883053;892883140;
75627366;892883140;892883086;
75627366;892883086;892883164;
75627366;892883164;892883130;
75627366;892883130;518295892;
75627375;892883146;892883160;
75627375;892883160;892883073;
75627375;892883073;892883155;
75627375;892883155;518295896;
75627380;892883093;892883134;
75627379;518295889;892883091;
75627379;892883091;892883172;
75627379;892883172;892883123;
75627379;892883123;892883062;
41890140;314418610;893755391;
41890140;893755391;518295904;
75556827;518295941;892219123;
41889832;518291615;518291616;
41889832;518291616;518291617;
75556744;891955802;518295904;
41889719;518288227;518295952;
41889719;518295952;518288229;
41889831;518291611;893522751;
41889831;893522751;518288226;
41889831;518288226;518285246;
41890144;452585996;518295920;
41890144;518295920;518295921;
41890144;518295921;518295876;
41889922;518293596;518293601;
41889922;518293601;518293606;
41889922;518293606;1503604873;
41889718;518288223;518288224;
41889718;518288224;518295951;
41889718;518295951;518288225;
41889718;518288225;893522754;
41889718;893522754;518288226;
41890151;518295951;518295952;
41890143;518295918;518295917;
75537169;891957665;891957670;
75537169;891957670;892219763;
75537169;892219763;3872986250;
75537169;3872986250;891957671;
75537169;891957671;892219057;
75537169;892219057;518295973;
41890147;518295926;1484080009;
41890147;1484080009;1487491107;
41890147;1487491107;518295933;
28612910;453469548;453470456;
28612910;453470456;453470458;
28612910;453470458;518281479;
28612910;518281479;453470459;
28612910;453470459;1810686106;
28612910;1810686106;453470461;
28612910;453470461;1810686090;
28612910;1810686090;1810686082;
28612910;1810686082;1810686029;
28612910;1810686029;453470463;
28612910;453470463;1810686003;
28612910;1810686003;453470465;
28612910;453470465;1810685885;
28612910;1810685885;914327131;
28612910;914327131;1810685839;
28612910;1810685839;914326939;
28612910;914326939;914327682;
28612910;914327682;1810685792;
28612910;1810685792;1503599693;
28612910;1503599693;914327362;
28612910;914327362;1810685781;
28612910;1810685781;1810685767;
28612910;1810685767;518282113;
28612910;518282113;1810685752;
28612910;1810685752;1810685729;
28612910;1810685729;518281453;
28612910;518281453;518283834;
28612910;518283834;914327282;
28612910;914327282;1503603547;
28612910;1503603547;914327076;
28612910;914327076;1503603575;
28612910;1503603575;518283840;
28612910;518283840;1503603571;
28612910;1503603571;914327179;
28612910;914327179;914326558;
28612910;914326558;914327741;
28612910;914327741;518283845;
28612910;518283845;518283846;
28612910;518283846;1810685562;
28612910;1810685562;1503603516;
28612910;1503603516;518283769;
28612910;518283769;914327762;
28612910;914327762;914327481;
28612910;914327481;914326509;
28612910;914326509;1810685532;
28612910;1810685532;914327661;
28612910;914327661;518285246;
28612910;518285246;314443051;
28612910;314443051;314443028;
28612910;314443028;314443029;
28612910;314443029;314443030;
28612910;314443030;314443050;
28612910;314443050;314443031;
75627363;518295892;3899185562;
75627363;3899185562;4139386525;
75627363;4139386525;518295884;
75689124;893522757;893522750;
75689126;893522754;893522758;
75689126;893522758;893522751;
75688323;314418602;893506161;
75688323;893506161;892240851;
75688323;892240851;518295912;
75688323;518295912;893506151;
75688323;893506151;269538221;
75688332;518293649;518291615;
75688332;518291615;518288743;
75688332;518288743;518291647;
75688332;518291647;518291656;
75688332;518291656;518291606;
75688328;893506124;4004224258;
75688328;4004224258;893506183;
75688329;893506151;893506133;
75688329;893506133;893506170;
75688329;893506170;893506143;
75688329;893506143;893506125;
75688329;893506125;893506164;
75688329;893506164;893506136;
75688329;893506136;893506197;
75688333;1503585765;893506162;
75688333;893506162;3899185565;
75688333;3899185565;518295885;
75688333;518295885;893506142;
75688333;893506142;4139386521;
75688333;4139386521;893506113;
75688333;893506113;893506182;
75688333;893506182;518288202;
75688333;518288202;893506196;
75688333;893506196;893506171;
75688333;893506171;893506144;
75688333;893506144;518288200;
75689533;893532961;893532973;
75689521;893532941;893532958;
75689521;893532958;893532975;
75689521;893532975;893532995;
75689521;893532995;893533021;
75689521;893533021;893532964;
75689521;893532964;893532990;
75689521;893532990;893533009;
75689521;893533009;893532943;
75689535;893532963;893532989;
75689123;518291656;518291617;
75689123;518291617;893522753;
75689125;893522755;893522759;
75689125;893522759;893522752;
75689517;893533018;4095223724;
75689517;4095223724;4095223725;
75689517;4095223725;893532946;
75689517;893532946;893532961;
75689517;893532961;893533005;
41890154;518295963;4128143263;
41890154;4128143263;4004224260;
41890154;4004224260;3872999031;
41890154;3872999031;518295964;
41890154;518295964;893690683;
41890154;893690683;3873001008;
41890154;3873001008;518295965;
41890154;518295965;518295966;
41890154;518295966;518295967;
41890154;518295967;3873001014;
41890154;3873001014;893640645;
41890154;893640645;518295968;
41890154;518295968;518295970;
41890154;518295970;893532948;
41890154;893532948;893533006;
41890154;893533006;893532931;
41890154;893532931;518295971;
41890154;518295971;518295972;
41890154;518295972;518295973;
41890154;518295973;518295975;
41890154;518295975;892219102;
41890154;892219102;893558130;
41890154;893558130;518295939;
41890146;518295925;893533017;
41890146;893533017;1484079985;
41890146;1484079985;893532945;
41890146;893532945;518295928;
41890146;518295928;893532960;
41890146;893532960;1484080000;
41890146;1484080000;1484079986;
41890146;1484079986;1484080003;
41890146;1484080003;1484079996;
28612912;314443030;518288220;
28612912;518288220;518288224;
28612912;518288224;518295948;
28612912;518295948;518288229;
28612912;518288229;518291647;
28612912;518291647;518291616;
28612912;518291616;314443055;
75689531;893532991;1487491102;
75689531;1487491102;4135994609;
75689531;4135994609;4135999184;
75689531;4135999184;4135994529;
75689531;4135994529;893533010;
75691544;893585275;891957653;
75691544;891957653;3873050180;
75691544;3873050180;3873050179;
75691544;3873050179;518295971;
75694803;893640637;4021783109;
75694803;4021783109;893640615;
75694803;893640615;1504542980;
75694803;1504542980;1504542979;
75537162;891957638;1504542977;
75537162;1504542977;891957640;
75537162;891957640;893532944;
75537162;893532944;891957641;
75537162;891957641;891957644;
75537162;891957644;891957646;
75537162;891957646;891957648;
75537162;891957648;2279645324;
75537162;2279645324;893532957;
75537162;893532957;1504542979;
75689526;891957646;2279645326;
75689526;2279645326;893532931;
77740716;314404890;914326524;
77740781;264122752;3021468477;
77740781;3021468477;3021468478;
77740781;3021468478;3021468480;
77740781;3021468480;264122753;
77740781;264122753;3021468479;
77740781;3021468479;264122754;
77740781;264122754;264122755;
77740781;264122755;264122756;
77740781;264122756;264122757;
77740781;264122757;264122758;
77740781;264122758;264122759;
77740781;264122759;264122760;
77740781;264122760;264122761;
77740781;264122761;264122762;
77740781;264122762;264122763;
77740781;264122763;264122765;
77740781;264122765;264122766;
77740781;264122766;264122767;
77740781;264122767;264122768;
77740781;264122768;133151878;
77740798;479365482;479365484;
77740798;479365484;479365488;
77740798;479365488;1483631187;
77740798;1483631187;479365491;
77740798;479365491;479365493;
77740798;479365493;1483631164;
77740798;1483631164;479365496;
77740798;479365496;479365498;
77740798;479365498;2367867489;
77740798;2367867489;479365505;
77740798;479365505;3149005302;
77740798;3149005302;914327105;
77740798;914327105;914326942;
77740798;914326942;914327135;
77740798;914327135;914326590;
77740798;914326590;914326797;
77740798;914326797;942813732;
77740798;942813732;914326524;
77740789;479365206;269537533;
77740789;269537533;2625774921;
77740789;2625774921;2625774923;
77740789;2625774923;269537534;
77740789;269537534;1487789854;
77740789;1487789854;420407164;
77740718;914326488;3022374418;
77740718;3022374418;3022374417;
77740718;3022374417;914326630;
77740718;914326630;3022374419;
77740718;3022374419;1506398870;
77740718;1506398870;3022374420;
77740718;3022374420;914326504;
77740718;914326504;3022374421;
77740718;3022374421;1506398325;
77740718;1506398325;3022374422;
77740718;3022374422;1506398116;
77740718;1506398116;3022374423;
77740718;3022374423;914326646;
77740718;914326646;1506397706;
77740718;1506397706;914327330;
77740718;914327330;914327651;
77740718;914327651;914327190;
77740718;914327190;1506397278;
77740718;1506397278;914327477;
77740718;914327477;914326860;
77740718;914326860;314404835;
77740719;420407163;420407162;
77740719;420407162;3082705167;
77740719;3082705167;1487789856;
77740719;1487789856;1487789852;
77740719;1487789852;420407161;
77740719;420407161;420407160;
77740719;420407160;420407159;
77740719;420407159;1428161450;
77740709;914327061;3022374412;
77740709;3022374412;914326555;
77740709;914326555;3022374416;
77740709;3022374416;3022374413;
77740709;3022374413;3022374415;
77740709;3022374415;914326732;
77740709;914326732;3022374414;
77740709;3022374414;914327836;
77740709;914327836;914326624;
77740709;914326624;1506398887;
77740709;1506398887;914327270;
77740709;914327270;1506399017;
77740709;1506399017;914327596;
77740709;914327596;1506399141;
77740709;1506399141;914327164;
77740709;914327164;914327432;
77740709;914327432;914326844;
77740709;914326844;914326567;
77740840;133226868;133226870;
77740840;133226870;914326823;
77740840;914326823;133226872;
77740840;133226872;1506395252;
77740840;1506395252;1506395006;
77740840;1506395006;1506394688;
77740915;914327357;420407163;
77740915;420407163;3899185540;
77740915;3899185540;914327280;
77740881;914326537;314404838;
77740881;314404838;314404841;
77740881;314404841;314404842;
77740881;314404842;1506399323;
77740881;1506399323;314404843;
77740881;314404843;314404844;
77740881;314404844;314404845;
77740881;314404845;1506399272;
77740881;1506399272;314404847;
77740881;314404847;1506399036;
77740881;1506399036;314404848;
77740881;314404848;3021468484;
77740881;3021468484;314404849;
77740881;314404849;3021468483;
77740881;3021468483;3021468482;
77740881;3021468482;2991248796;
41890363;518299257;518301178;
41890363;518301178;518301179;
41890363;518301179;518301181;
41890363;518301181;518301182;
41890363;518301182;518301183;
41890363;518301183;958313587;
41890363;958313587;518301187;
41890363;518301187;1810686987;
41890363;1810686987;1810686964;
41890363;1810686964;518301188;
95384911;479365364;479365366;
95384952;1106085919;277309570;
95384952;277309570;1487789812;
95384952;1487789812;1487789807;
95384952;1487789807;277309571;
95384952;277309571;277309572;
95384952;277309572;1487789800;
95384952;1487789800;3278391076;
95384952;3278391076;277309573;
95384952;277309573;3278391075;
95384952;3278391075;277309574;
95384952;277309574;1486920084;
95384952;1486920084;277309575;
95384952;277309575;339399066;
95384952;339399066;277309576;
95384952;277309576;277309577;
95384952;277309577;277309578;
95384952;277309578;1486920179;
95384952;1486920179;277309579;
95384952;277309579;1486920256;
95384952;1486920256;277309580;
95384952;277309580;1486920259;
95384952;1486920259;277309581;
95384952;277309581;277309582;
95384952;277309582;1486920247;
95384952;1486920247;277309583;
95384952;277309583;277309585;
95384952;277309585;479365319;
41890368;518301214;1810687005;
41890368;1810687005;518301217;
41890368;518301217;518301219;
41890368;518301219;518299263;
41890369;518299262;518301221;
41890369;518301221;518301176;
41890369;518301176;518301223;
41890369;518301223;518301224;
41889936;518293649;893506163;
41889936;893506163;893506183;
41889936;893506183;518295946;
41889936;518295946;518295964;
96044820;914326967;914327710;
96044827;2991248795;914326967;
106462276;1224729085;1224727548;
106462276;1224727548;1224728550;
106462276;1224728550;1224728135;
24808988;269537517;2301997722;
24808988;2301997722;269537518;
95384905;1106085650;133226863;
95384905;133226863;133226865;
95384905;133226865;133226866;
95384905;133226866;914326891;
95384905;914326891;914326567;
95384905;914326567;133226868;
106462236;1224728469;1224729567;
106462236;1224729567;1224728247;
106462236;1224728247;1224729059;
106462236;1224729059;1224727757;
106462236;1224727757;1810686254;
106462236;1810686254;1810686252;
106462236;1810686252;1224727520;
106462236;1224727520;1810686255;
106462236;1810686255;1810686257;
106462236;1810686257;1810686261;
106462236;1810686261;1224728809;
106462236;1224728809;1810686263;
106462236;1810686263;1224727600;
106462236;1224727600;1224729117;
106462236;1224729117;1810686264;
106462236;1810686264;1224728469;
59230929;133141534;133141536;
59230929;133141536;846545786;
59230929;846545786;133141537;
59230929;133141537;133141538;
59230929;133141538;1506394692;
77740917;314404835;914326537;
77740917;914326537;133151878;
77740917;133151878;133151879;
77740917;133151879;133151881;
77740917;133151881;133151884;
28608949;314405987;314405965;
28608949;314405965;1503599648;
28608948;1809455548;314405952;
28608948;314405952;314405987;
77740870;914326625;1810686057;
77740870;1810686057;914327599;
77740870;914327599;2816947173;
77740870;2816947173;914326970;
77740870;914326970;2816947167;
77740870;2816947167;1810686047;
77740870;1810686047;914327493;
77740870;914327493;914326866;
77740870;914326866;2816947168;
77740870;2816947168;1810686045;
77740870;1810686045;914327166;
77740870;914327166;2816947169;
77740870;2816947169;1810686049;
77740870;1810686049;2816947170;
77740870;2816947170;1810686052;
77740870;1810686052;914326957;
77740870;914326957;914326502;
77740870;914326502;914326601;
77740870;914326601;2816947171;
77740870;2816947171;914326486;
77740870;914326486;2816947172;
77740870;2816947172;1810686062;
77740870;1810686062;914326625;
109249688;1251258658;1251258418;
109249688;1251258418;1251258363;
109249688;1251258363;1251258534;
109249688;1251258534;1251258614;
109249688;1251258614;1251258478;
109249688;1251258478;1251258419;
109249688;1251258419;1251258354;
109249688;1251258354;1251258496;
109249688;1251258496;1251258665;
109249688;1251258665;1251258412;
109249688;1251258412;1251258681;
109249688;1251258681;1251258376;
109249688;1251258376;1251258556;
109249688;1251258556;1251258531;
109249688;1251258531;1251258433;
109249688;1251258433;1251258639;
109249688;1251258639;1251258540;
109249688;1251258540;1251258374;
109249688;1251258374;1251258658;
109249692;314404901;1251258370;
109249692;1251258370;4124126540;
109249692;4124126540;1251258524;
109264496;1251326618;1506395464;
109264496;1506395464;1251326584;
109264496;1251326584;1506518836;
109264496;1506518836;1251326632;
109264496;1251326632;3093700227;
109264496;3093700227;1251326641;
109264496;1251326641;1251326572;
109264496;1251326572;3148952767;
109264496;3148952767;1251326630;
109264496;1251326630;1251326555;
109264496;1251326555;1506518556;
109264496;1506518556;1251923576;
109264496;1251923576;1251326628;
109264498;1251326577;1251326640;
109264498;1251326640;1251326607;
109264498;1251326607;1251326597;
109264498;1251326597;1251326596;
109264498;1251326596;1251326602;
109264497;1251326577;1251326606;
109264497;1251326606;1251326618;
109334752;1251923530;1251923233;
